,FS_Method,N_Features,ML_Model,CV_RMSE_dev,Holdout_RMSE,Holdout_MAE,Holdout_R2,Best_Params,Features,Time_sec
122,Lasso_NonZero,28,Ridge,0.6704,0.6517,0.5117,-0.0873,{'model__alpha': 500.0},"struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",0.5
123,RFE_Ridge_Top20,20,SVR_Linear,0.6667,0.6518,0.5216,-0.0877,"{'model__epsilon': 0.5, 'model__C': 1.0}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",0.6
124,MutualInfo_p70,24,KNN_Regressor,0.6972,0.6526,0.5284,-0.0903,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",0.6
125,Lasso_NonZero,28,Lasso,0.6725,0.6537,0.5243,-0.0942,{'model__alpha': 0.001},"struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",0.5
126,MutualInfo_p80,16,PLSRegression,0.6809,0.6559,0.5166,-0.1014,{'model__n_components': 3},"struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",0.3
127,Lasso_NonZero,28,PLSRegression,0.6707,0.6567,0.5254,-0.1041,{'model__n_components': 5},"struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",0.4
128,MutualInfo_p80,16,KNN_Regressor,0.6963,0.6589,0.5367,-0.1117,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",0.7
129,RF_Importance_p80,16,XGBoost,0.6801,0.6601,0.5288,-0.1157,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","score_velocity, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity",11.3
130,RFE_Ridge_Top20,20,MLP_Regressor,0.6897,0.6614,0.5251,-0.1199,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",13.5
131,MutualInfo_p70,24,Ridge,0.6741,0.6654,0.5157,-0.1335,{'model__alpha': 500.0},"struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",0.4
132,RFE_Ridge_Top20,20,XGBoost,0.6907,0.6665,0.5425,-0.1372,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","struggle_ratio, apathy_speed, carefulness_index, star_efficiency, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Duration, PCA_Hints, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Adaptability, ratio_hint_per_star, inter_ambition_vs_reality, PCA_Performance_Star, ratio_score_per_hint, Comp_GBA_DS_Anchored, Feat_Cognitive_Waste",9.3
133,MutualInfo_p70,24,PLSRegression,0.6798,0.6704,0.5224,-0.1508,{'model__n_components': 2},"struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",0.6
134,MutualInfo_p70,24,SVR_Linear,0.6951,0.6771,0.5185,-0.1737,"{'model__epsilon': 0.5, 'model__C': 1.0}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",0.9
135,MutualInfo_p80,16,Ridge,0.6736,0.6841,0.5193,-0.1982,{'model__alpha': 500.0},"struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",0.3
136,MutualInfo_p80,16,SVR_Linear,0.6886,0.6844,0.5108,-0.1994,"{'model__epsilon': 0.5, 'model__C': 1.0}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",0.8
137,MutualInfo_p80,16,MLP_Regressor,0.7147,0.6886,0.564,-0.2142,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64,), 'model__alpha': 0.01, 'model__activation': 'tanh'}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, ratio_hint_time, ratio_success_per_duration, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_cowardice_penalty",12.0
138,Lasso_NonZero,28,MLP_Regressor,0.7484,0.7514,0.5673,-0.4456,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",11.4
139,Lasso_NonZero,28,HuberRegressor,0.7327,0.7567,0.5933,-0.4661,"{'model__epsilon': 1.35, 'model__alpha': 0.001}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",3.1
140,RF_Importance_med,40,MLP_Regressor,0.7746,0.7572,0.5841,-0.468,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",15.4
141,MutualInfo_p70,24,MLP_Regressor,0.7417,0.76,0.6072,-0.4791,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","struggle_ratio, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, tuas_dominance, learning_adaptability, hesitation_penalty, exploration_efficiency, time_diff_phase3_vs_phase1, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Dur_squared, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Flow_Stamina, Psych_Impulsive_Quit, ratio_score_per_hint, inter_cowardice_penalty, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",13.3
142,Lasso_NonZero,28,SVR_Linear,0.7266,0.8249,0.6314,-0.7423,"{'model__epsilon': 0.5, 'model__C': 0.1}","struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, tuas_dominance, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_hint_per_star, ratio_struggle_time, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth",1.2
143,RF_Importance_med,40,HuberRegressor,0.7017,0.9063,0.5694,-1.103,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",2.8
144,RF_Importance_med,40,SVR_Linear,0.708,0.9823,0.567,-1.4708,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, score_velocity, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Ego_Death",1.3
