,FS_Method,N_Features,ML_Model,CV_RMSE_dev,Holdout_RMSE,Holdout_MAE,Holdout_R2,Best_Params,Features,Time_sec
73,RF_Importance_p80,16,PLSRegression,0.7614,0.7771,0.6291,-0.0254,{'model__n_components': 2},"score_velocity, hard_challenge_efficiency, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, ratio_struggle_time, HighOrd_Star_x_Effort, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored",0.3
74,MutualInfo_p80,16,ElasticNet,0.7504,0.7771,0.6271,-0.0255,"{'model__l1_ratio': 0.3, 'model__alpha': 1.0}","humility_challenging, struggle_ratio, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience",0.4
75,MutualInfo_p70,24,ElasticNet,0.7504,0.7771,0.6271,-0.0255,"{'model__l1_ratio': 0.3, 'model__alpha': 1.0}","humility_challenging, struggle_ratio, grind_capacity, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, hyper_curiosity_index, frustration_breakdown_ratio, adaptive_learning_capacity, time_diff_phase3_vs_phase1, ratio_success_per_duration, ratio_redo_success, PCA_Duration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Feat_Cognitive_Waste, Mutant_AoL_Resilience, Mutant_Ego_Death",0.6
76,MutualInfo_p80,16,Ridge,0.7522,0.7775,0.6282,-0.0265,{'model__alpha': 500.0},"humility_challenging, struggle_ratio, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience",0.3
77,MutualInfo_p70,24,KNN_Regressor,0.7616,0.778,0.6288,-0.0278,"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 15}","humility_challenging, struggle_ratio, grind_capacity, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, hyper_curiosity_index, frustration_breakdown_ratio, adaptive_learning_capacity, time_diff_phase3_vs_phase1, ratio_success_per_duration, ratio_redo_success, PCA_Duration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Feat_Cognitive_Waste, Mutant_AoL_Resilience, Mutant_Ego_Death",0.6
78,RF_Importance_med,40,Ridge,0.7553,0.778,0.6292,-0.0279,{'model__alpha': 500.0},"score_velocity, stagnation_ratio, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, reckless_action_index, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",0.5
79,Lasso_NonZero,31,XGBoost,0.7819,0.779,0.6309,-0.0303,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","grind_capacity, boldness_score, engagement_persistence, delayed_gratification_hint, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, reckless_action_index, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, Psych_Deprivation_Fixation, Psych_Adaptability_Log, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_struggle_time, ratio_score_per_hint, inter_cowardice_penalty, HighOrd_Score_x_PCADuration, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",12.0
80,RFE_Ridge_Top20,20,RandomForest,0.7542,0.7793,0.6321,-0.0313,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}","sum_weighted_score, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, engagement_persistence, carefulness_index, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Adaptability_Log, inter_exploratory_brilliance, inter_obsessive_correction, Comp_GBA_DS_Anchored, Feat_Strategic_Growth, Mutant_Omega_Curiosity",5.6
81,MutualInfo_p80,16,CatBoost,0.7554,0.7794,0.6318,-0.0314,"{'model__learning_rate': 0.1, 'model__l2_leaf_reg': 5, 'model__iterations': 50, 'model__depth': 4}","humility_challenging, struggle_ratio, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience",5.0
82,RF_Importance_p80,16,HuberRegressor,0.7632,0.7794,0.6311,-0.0315,"{'model__epsilon': 1.35, 'model__alpha': 0.001}","score_velocity, hard_challenge_efficiency, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, ratio_struggle_time, HighOrd_Star_x_Effort, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored",0.6
83,Lasso_NonZero,31,PLSRegression,0.7615,0.7796,0.6337,-0.0321,{'model__n_components': 2},"grind_capacity, boldness_score, engagement_persistence, delayed_gratification_hint, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, reckless_action_index, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, Psych_Deprivation_Fixation, Psych_Adaptability_Log, Psych_Learned_Helplessness, Psych_Calculated_Risk_Growth, ratio_struggle_time, ratio_score_per_hint, inter_cowardice_penalty, HighOrd_Score_x_PCADuration, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience",0.6
84,MutualInfo_p70,24,HuberRegressor,0.7686,0.7797,0.6317,-0.0322,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","humility_challenging, struggle_ratio, grind_capacity, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, hyper_curiosity_index, frustration_breakdown_ratio, adaptive_learning_capacity, time_diff_phase3_vs_phase1, ratio_success_per_duration, ratio_redo_success, PCA_Duration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Feat_Cognitive_Waste, Mutant_AoL_Resilience, Mutant_Ego_Death",1.3
85,Spearman_gt0.15,5,MLP_Regressor,0.7596,0.7801,0.6289,-0.0334,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","Psych_Calculated_Risk_Growth, exploration_efficiency, hyper_curiosity_index, stagnation_ratio, Feat_Strategic_Growth",7.2
86,Spearman_gt0.20,5,MLP_Regressor,0.7596,0.7801,0.6289,-0.0334,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","Psych_Calculated_Risk_Growth, exploration_efficiency, hyper_curiosity_index, stagnation_ratio, Feat_Strategic_Growth",7.7
87,Pearson_gt0.20,5,ElasticNet,0.748,0.7805,0.6309,-0.0343,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.3
88,Pearson_gt0.15,5,ElasticNet,0.748,0.7805,0.6309,-0.0343,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.3
89,RF_Importance_med,40,RandomForest,0.757,0.7809,0.629,-0.0353,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}","score_velocity, stagnation_ratio, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, reckless_action_index, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",5.9
90,RF_Importance_p80,16,SVR_Linear,0.7678,0.7811,0.6368,-0.0359,"{'model__epsilon': 0.5, 'model__C': 1.0}","score_velocity, hard_challenge_efficiency, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, ratio_struggle_time, HighOrd_Star_x_Effort, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored",0.8
91,RFE_Ridge_Top20,20,XGBoost,0.7667,0.7813,0.6294,-0.0364,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, engagement_persistence, carefulness_index, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Adaptability_Log, inter_exploratory_brilliance, inter_obsessive_correction, Comp_GBA_DS_Anchored, Feat_Strategic_Growth, Mutant_Omega_Curiosity",10.1
92,MutualInfo_p70,24,SVR_RBF,0.7504,0.7819,0.6287,-0.0381,"{'model__gamma': 'scale', 'model__epsilon': 0.5, 'model__C': 0.1}","humility_challenging, struggle_ratio, grind_capacity, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, hyper_curiosity_index, frustration_breakdown_ratio, adaptive_learning_capacity, time_diff_phase3_vs_phase1, ratio_success_per_duration, ratio_redo_success, PCA_Duration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Feat_Cognitive_Waste, Mutant_AoL_Resilience, Mutant_Ego_Death",1.6
93,Pearson_gt0.20,5,HuberRegressor,0.7489,0.7825,0.631,-0.0397,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.7
94,Pearson_gt0.15,5,Ridge,0.7473,0.7825,0.6315,-0.0398,{'model__alpha': 500.0},"Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.2
95,Pearson_gt0.15,5,HuberRegressor,0.7489,0.7825,0.631,-0.0397,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.5
96,Pearson_gt0.20,5,Ridge,0.7473,0.7825,0.6315,-0.0398,{'model__alpha': 500.0},"Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.2
97,Pearson_gt0.15,5,Lasso,0.7481,0.7827,0.6318,-0.0402,{'model__alpha': 0.01},"Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.2
98,Pearson_gt0.20,5,Lasso,0.7481,0.7827,0.6318,-0.0402,{'model__alpha': 0.01},"Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.2
99,RF_Importance_med,40,SVR_Linear,0.803,0.7832,0.6303,-0.0415,"{'model__epsilon': 0.5, 'model__C': 0.1}","score_velocity, stagnation_ratio, hard_challenge_efficiency, hint_reading_duration, hint_effectiveness, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, reckless_action_index, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, PCA_Performance_Star, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",1.6
100,Spearman_gt0.15,5,RandomForest,0.7577,0.7835,0.6308,-0.0423,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}","Psych_Calculated_Risk_Growth, exploration_efficiency, hyper_curiosity_index, stagnation_ratio, Feat_Strategic_Growth",4.3
101,Pearson_gt0.20,5,CatBoost,0.7498,0.7835,0.6343,-0.0423,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 50, 'model__depth': 4}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",3.4
102,Spearman_gt0.20,5,RandomForest,0.7577,0.7835,0.6308,-0.0423,"{'model__n_estimators': 200, 'model__min_samples_split': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5}","Psych_Calculated_Risk_Growth, exploration_efficiency, hyper_curiosity_index, stagnation_ratio, Feat_Strategic_Growth",4.6
103,Pearson_gt0.15,5,CatBoost,0.7498,0.7835,0.6343,-0.0423,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 50, 'model__depth': 4}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",4.2
104,MutualInfo_p70,24,PLSRegression,0.758,0.7837,0.6347,-0.0428,{'model__n_components': 2},"humility_challenging, struggle_ratio, grind_capacity, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, exploration_efficiency, hint_dependency_gravity, hyper_curiosity_index, frustration_breakdown_ratio, adaptive_learning_capacity, time_diff_phase3_vs_phase1, ratio_success_per_duration, ratio_redo_success, PCA_Duration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, Comp_GBA_AoL_Anchored, Feat_Cognitive_Waste, Mutant_AoL_Resilience, Mutant_Ego_Death",0.5
105,RFE_Ridge_Top20,20,SVR_Linear,0.7573,0.7838,0.6361,-0.0433,"{'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, engagement_persistence, carefulness_index, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, ratio_redo_success, PCA_Hints, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Adaptability_Log, inter_exploratory_brilliance, inter_obsessive_correction, Comp_GBA_DS_Anchored, Feat_Strategic_Growth, Mutant_Omega_Curiosity",0.7
106,Kendall_gt0.15,5,KNN_Regressor,0.7619,0.7842,0.6333,-0.0441,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","Psych_Calculated_Risk_Growth, stagnation_ratio, exploration_efficiency, hyper_curiosity_index, hint_dependency_gravity",0.3
107,Kendall_gt0.10,5,KNN_Regressor,0.7619,0.7842,0.6333,-0.0441,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","Psych_Calculated_Risk_Growth, stagnation_ratio, exploration_efficiency, hyper_curiosity_index, hint_dependency_gravity",0.3
108,Pearson_gt0.20,5,SVR_RBF,0.7483,0.7843,0.6308,-0.0444,"{'model__gamma': 0.01, 'model__epsilon': 0.01, 'model__C': 0.1}","Psych_Calculated_Risk_Growth, exploration_efficiency, stagnation_ratio, Feat_Strategic_Growth, HighOrd_Score_x_PCAStar",0.9
