,FS_Method,N_Features,ML_Model,CV_RMSE_dev,Holdout_RMSE,Holdout_MAE,Holdout_R2,Best_Params,Features,Time_sec
78,MutualInfo_p80,16,ElasticNet,0.6993,0.6666,0.528,0.1084,"{'model__l1_ratio': 0.7, 'model__alpha': 0.01}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.4
79,Spearman_gt0.30,6,Lasso,0.6982,0.6667,0.524,0.108,{'model__alpha': 0.01},"sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.2
80,Pearson_gt0.20,12,SVR_Linear,0.7034,0.6667,0.5331,0.1082,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, impulsive_help_ratio, ratio_redo_success, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",0.4
81,Pearson_gt0.30,3,Lasso,0.6975,0.6667,0.524,0.108,{'model__alpha': 0.01},"sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",0.2
82,Pearson_gt0.30,3,HuberRegressor,0.6984,0.6668,0.5253,0.1078,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",0.3
83,Pearson_gt0.30,3,PLSRegression,0.6979,0.6668,0.525,0.1079,{'model__n_components': 2},"sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",0.2
84,Spearman_gt0.20,22,SVR_RBF,0.7051,0.6668,0.5302,0.1078,"{'model__gamma': 0.01, 'model__epsilon': 0.1, 'model__C': 1.0}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",1.5
85,RF_Importance_p90,8,Lasso,0.6984,0.6669,0.5283,0.1075,{'model__alpha': 0.01},"sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.2
86,Spearman_gt0.30,6,ElasticNet,0.6989,0.667,0.524,0.1071,"{'model__l1_ratio': 0.7, 'model__alpha': 0.01}","sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
87,Pearson_gt0.30,3,ElasticNet,0.6976,0.667,0.524,0.1071,"{'model__l1_ratio': 0.7, 'model__alpha': 0.01}","sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",0.3
88,Pearson_gt0.30,3,Ridge,0.6974,0.6671,0.5256,0.107,{'model__alpha': 10.0},"sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",0.2
89,RF_Importance_p90,8,PLSRegression,0.6973,0.6671,0.5278,0.107,{'model__n_components': 3},"sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.2
90,RFE_Ridge_Top20,20,Ridge,0.6929,0.6671,0.5326,0.1071,{'model__alpha': 100.0},"sum_weighted_score, struggle_ratio, boldness_score, hard_challenge_efficiency, carefulness_index, time_diff_max_vs_avg, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_strategic_retreat, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer",0.4
91,RF_Importance_p90,8,ElasticNet,0.6981,0.6672,0.5287,0.1068,"{'model__l1_ratio': 0.1, 'model__alpha': 0.01}","sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.3
92,RF_Importance_p90,8,Ridge,0.6974,0.6672,0.5287,0.1067,{'model__alpha': 10.0},"sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.2
93,Spearman_gt0.30,6,SVR_Linear,0.7011,0.6674,0.5234,0.1062,"{'model__epsilon': 0.5, 'model__C': 10.0}","sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
94,Kendall_gt0.15,21,PLSRegression,0.6996,0.6675,0.5305,0.1058,{'model__n_components': 2},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
95,Spearman_gt0.30,6,MLP_Regressor,0.6981,0.6676,0.5343,0.1057,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'relu'}","sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",8.4
96,Pearson_gt0.30,3,SVR_RBF,0.6929,0.6677,0.5318,0.1053,"{'model__gamma': 'auto', 'model__epsilon': 0.5, 'model__C': 10.0}","sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",0.8
97,Kendall_gt0.20,11,PLSRegression,0.6996,0.6683,0.5284,0.1037,{'model__n_components': 5},"sum_weighted_score, humility_challenging, score_velocity, adaptive_learning_capacity, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
98,RFE_Ridge_Top30,30,PLSRegression,0.6959,0.6683,0.5322,0.1039,{'model__n_components': 2},"sum_weighted_score, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, hint_vs_skip_ratio, carefulness_index, tuas_dominance, star_efficiency, exploration_efficiency, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_strategic_retreat, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.4
99,Pearson_gt0.30,3,MLP_Regressor,0.6943,0.6684,0.5378,0.1035,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64, 32), 'model__alpha': 0.01, 'model__activation': 'relu'}","sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",8.7
100,Spearman_gt0.20,22,PLSRegression,0.6992,0.6686,0.5317,0.103,{'model__n_components': 2},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
101,Spearman_gt0.30,6,Ridge,0.6991,0.6688,0.5257,0.1025,{'model__alpha': 10.0},"sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
102,RF_Importance_p80,16,ElasticNet,0.6995,0.6689,0.5269,0.102,"{'model__l1_ratio': 0.1, 'model__alpha': 0.01}","sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Ego_Death",0.4
103,Spearman_gt0.30,6,HuberRegressor,0.7001,0.6699,0.527,0.0995,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
104,Pearson_gt0.15,21,HuberRegressor,0.7083,0.67,0.5387,0.0993,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, hard_challenge_efficiency, impulsive_help_ratio, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.9
105,RFE_Ridge_Top30,30,XGBoost,0.7121,0.67,0.5341,0.0992,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, hint_vs_skip_ratio, carefulness_index, tuas_dominance, star_efficiency, exploration_efficiency, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_strategic_retreat, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience",15.5
106,Pearson_gt0.15,21,SVR_Linear,0.7085,0.6702,0.5377,0.0987,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, hard_challenge_efficiency, impulsive_help_ratio, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.7
107,RF_Importance_p90,8,MLP_Regressor,0.7017,0.6705,0.5304,0.0978,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64,), 'model__alpha': 0.01, 'model__activation': 'tanh'}","sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience",9.1
108,MutualInfo_p70,24,Ridge,0.6981,0.6708,0.5309,0.0971,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
109,RFE_Ridge_Top20,20,ElasticNet,0.6941,0.6708,0.5385,0.0972,"{'model__l1_ratio': 0.1, 'model__alpha': 0.01}","sum_weighted_score, struggle_ratio, boldness_score, hard_challenge_efficiency, carefulness_index, time_diff_max_vs_avg, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_strategic_retreat, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer",0.7
110,Kendall_gt0.15,21,Ridge,0.6986,0.6709,0.529,0.0967,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
111,Spearman_gt0.20,22,KNN_Regressor,0.7039,0.6709,0.5335,0.0967,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 15}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
112,RFE_Ridge_Top30,30,ElasticNet,0.695,0.6709,0.5384,0.0968,"{'model__l1_ratio': 0.1, 'model__alpha': 0.01}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, hint_vs_skip_ratio, carefulness_index, tuas_dominance, star_efficiency, exploration_efficiency, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_strategic_retreat, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.8
113,Spearman_gt0.30,6,KNN_Regressor,0.7192,0.671,0.5407,0.0964,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
114,MutualInfo_p80,16,KNN_Regressor,0.713,0.6717,0.537,0.0945,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience",0.4
115,RF_Importance_p80,16,Lasso,0.7,0.6717,0.5294,0.0948,{'model__alpha': 0.001},"sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Ego_Death",0.3
116,Lasso_NonZero,37,ElasticNet,0.6998,0.6718,0.5343,0.0944,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, struggle_ratio, grind_capacity, score_velocity, boldness_score, hard_challenge_efficiency, hint_vs_skip_ratio, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, tuas_dominance, keypad_dominance, hesitation_penalty, hint_dependency_gravity, reckless_action_index, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Duration, PCA_Dur_x_PCA_Hints, Comp_Awareness_Limit, Psych_Deprivation_Fixation, Psych_Ego_Awareness, Psych_Independent_Efficiency, ratio_hint_per_star, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Cognitive_Waste, Mutant_AoL_Resilience, Mutant_Ego_Death",0.7
117,RF_Importance_p90,8,SVR_RBF,0.7032,0.672,0.5301,0.0938,"{'model__gamma': 0.01, 'model__epsilon': 0.1, 'model__C': 1.0}","sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience",1.0
118,Spearman_gt0.20,22,Ridge,0.6992,0.6721,0.5294,0.0935,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, adaptive_learning_capacity, ratio_redo_success, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
119,RF_Importance_p80,16,HuberRegressor,0.7011,0.6722,0.529,0.0933,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Ego_Death",0.8
120,MutualInfo_p70,24,ElasticNet,0.6999,0.6722,0.5327,0.0933,"{'model__l1_ratio': 0.7, 'model__alpha': 0.01}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.6
121,RFE_Ridge_Top20,20,PLSRegression,0.695,0.6723,0.5373,0.0931,{'model__n_components': 2},"sum_weighted_score, struggle_ratio, boldness_score, hard_challenge_efficiency, carefulness_index, time_diff_max_vs_avg, PCA_Duration, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_strategic_retreat, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer",0.4
122,Spearman_gt0.30,6,PLSRegression,0.6978,0.6724,0.5298,0.0928,{'model__n_components': 3},"sum_weighted_score, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.2
123,RF_Importance_p80,16,KNN_Regressor,0.7021,0.6724,0.5299,0.0928,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 15}","sum_weighted_score, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Hints, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Ego_Death",0.5
124,Kendall_gt0.10,27,Ridge,0.7005,0.6724,0.5307,0.0927,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, hint_dependency_gravity, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
125,Spearman_gt0.15,27,Ridge,0.7005,0.6724,0.5307,0.0927,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, hint_dependency_gravity, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
126,MutualInfo_p70,24,Lasso,0.7001,0.6724,0.5313,0.0926,{'model__alpha': 0.01},"sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
127,MutualInfo_p90,8,Lasso,0.6987,0.6728,0.5347,0.0916,{'model__alpha': 0.01},"humility_challenging, boldness_score, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience",0.2
128,Kendall_gt0.20,11,SVR_Linear,0.7042,0.6728,0.531,0.0917,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, humility_challenging, score_velocity, adaptive_learning_capacity, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.8
129,Pearson_gt0.30,3,XGBoost,0.7132,0.673,0.5398,0.0912,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, inter_obsessive_correction, Feat_Resilient_Explorer",2.7
130,Spearman_gt0.15,27,ElasticNet,0.7018,0.6733,0.5312,0.0902,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, hint_dependency_gravity, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.7
131,Kendall_gt0.10,27,ElasticNet,0.7018,0.6733,0.5312,0.0902,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, stubbornness_index, impulsive_help_ratio, hint_reliance_ratio, hint_dependency_gravity, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Ego_Awareness, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.6
132,Pearson_gt0.20,12,XGBoost,0.7145,0.6738,0.5386,0.0891,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, impulsive_help_ratio, ratio_redo_success, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",5.5
