Feature,Pearson,Spearman,Kendall,MutualInfo,RF_Importance,Lasso_Coef,RFE_Rank,RFE_Rank_30
hint_vs_skip_ratio,0.01478170048572418,0.02511265107585408,0.018701157762217493,0.018817107033003655,0.014639776648411701,0.0,1,1
HighOrd_Score_x_PCADuration,0.013880342967373492,0.0023503087813881427,0.0019348111616611838,0.0,0.02353504983080314,0.06936142840029383,9,1
tuas_dominance,0.013217667484209421,0.015429623772358571,0.01091647953558274,0.0,0.012666956325366557,0.0033242297291706,26,16
time_diff_max_vs_avg,0.011913456945679572,0.003169097168463332,0.0010233548902487638,0.010281935100362016,0.013643527773259207,0.0,28,18
hesitation_penalty,0.011550570004543667,0.016543135078367858,0.013825506298593759,0.01679008224443801,0.019189600629683237,0.0,44,34
Mutant_Ego_Death,0.011516224094126653,0.0017657681532242734,0.00016797476758166616,0.026480824709913975,0.01703063035300566,0.0,22,12
PCA_Hints,0.010791098492376914,0.03114233779729455,0.022015382754009095,0.0,0.026056971924400173,0.0035852225747093768,29,19
starlv_x_redo,0.010234869047639136,0.008373772285793703,0.006214796435572616,0.0,0.026030855662458455,0.0,3,1
hint_dependency_gravity,0.00847094882533314,0.051193975887379665,0.040074567211248385,0.08165156840750876,0.026096473994767572,0.0,5,1
frustration_breakdown_ratio,0.007570448473218657,0.039023105778219935,0.03032522333708183,0.026786978361442282,0.012629940128097478,0.0,1,1
Psych_Perfectionist_Drive,0.006197988570218431,0.003482771555505917,0.003434995933538959,0.01680225702687621,0.01631990333920681,0.020020100125317828,6,1
calculated_risk_taking,0.005460616517375428,0.055070344620912356,0.0436027550007143,0.0,0.015566574401327866,0.005133610752376545,45,35
Psych_Impulsive_Quit,0.003952566689140617,0.0341665947144957,0.025567096251870994,0.0,0.016153293751522572,0.0023742260600960645,1,1
Comp_GBA_AoL_Anchored,0.0034642875605425004,0.061342989822471196,0.041562259055503474,0.019927656741773436,0.020728188666083135,0.0,32,22
