,FS_Method,N_Features,ML_Model,CV_RMSE_dev,Holdout_RMSE,Holdout_MAE,Holdout_R2,Best_Params,Features,Time_sec
169,Spearman_gt0.20,16,MLP_Regressor,1.0237,1.116,0.8814,-0.02,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64,), 'model__alpha': 0.01, 'model__activation': 'tanh'}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",21.3
170,RF_Importance_med,40,XGBoost,1.0624,1.1172,0.8834,-0.0223,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, struggle_ratio, score_velocity, hard_challenge_efficiency, hint_reading_duration, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",37.0
171,Spearman_gt0.15,25,XGBoost,1.0592,1.1187,0.8997,-0.0249,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",14.2
172,MutualInfo_p80,16,MLP_Regressor,1.0352,1.1193,0.8918,-0.0262,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",19.9
173,Lasso_NonZero,36,KNN_Regressor,1.0382,1.1208,0.9143,-0.0289,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}","struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",1.4
174,MutualInfo_p80,16,XGBoost,1.0708,1.1222,0.8937,-0.0314,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",12.3
175,RFE_Ridge_Top30,30,SVR_Linear,1.0318,1.1227,0.894,-0.0324,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, hint_reading_duration, engagement_persistence, impulsive_help_ratio, carefulness_index, star_efficiency, exploration_efficiency, time_diff_max_vs_avg, ratio_hint_time, ratio_redo_success, PCA_Hints, Comp_Joyous_Exploration, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, PCA_Performance_Star, inter_exploratory_brilliance, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",1.6
176,Pearson_gt0.15,22,XGBoost,1.0517,1.1263,0.901,-0.039,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, carefulness_index, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",12.4
177,Kendall_gt0.15,16,MLP_Regressor,1.0283,1.1274,0.883,-0.0409,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, struggle_ratio, score_velocity, stubbornness_index, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",17.6
178,Pearson_gt0.15,22,MLP_Regressor,1.0393,1.13,0.8876,-0.0458,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64,), 'model__alpha': 0.01, 'model__activation': 'tanh'}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, carefulness_index, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",16.2
179,Lasso_NonZero,36,XGBoost,1.0589,1.1302,0.8958,-0.0462,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",22.0
180,RF_Importance_med,40,SVR_Linear,1.0389,1.1305,0.906,-0.0467,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, struggle_ratio, score_velocity, hard_challenge_efficiency, hint_reading_duration, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",2.5
181,Kendall_gt0.10,31,XGBoost,1.0618,1.1317,0.9029,-0.049,"{'model__subsample': 0.8, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, calculated_risk_taking, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",16.7
182,MutualInfo_p70,24,XGBoost,1.0609,1.1341,0.8998,-0.0535,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.8}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, exploration_efficiency, frustration_breakdown_ratio, stubborn_failure_magnitude, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",19.7
183,Spearman_gt0.15,25,ElasticNet,1.0257,1.1383,0.8849,-0.0613,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.8
184,RF_Importance_p80,16,MLP_Regressor,1.0373,1.1406,0.9035,-0.0656,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, carefulness_index, contemplation_index, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, PCA_Dur_x_PCA_Hints, Psych_Flow_Stamina, ratio_struggle_time, HighOrd_Star_x_Effort, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",21.4
185,RFE_Ridge_Top30,30,HuberRegressor,1.0278,1.1414,0.911,-0.067,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, hint_reading_duration, engagement_persistence, impulsive_help_ratio, carefulness_index, star_efficiency, exploration_efficiency, time_diff_max_vs_avg, ratio_hint_time, ratio_redo_success, PCA_Hints, Comp_Joyous_Exploration, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, PCA_Performance_Star, inter_exploratory_brilliance, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",3.4
186,RF_Importance_med,40,HuberRegressor,1.0409,1.1436,0.9202,-0.0712,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, struggle_ratio, score_velocity, hard_challenge_efficiency, hint_reading_duration, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",4.6
187,Pearson_gt0.20,10,MLP_Regressor,1.0172,1.144,0.8878,-0.072,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64,), 'model__alpha': 0.01, 'model__activation': 'tanh'}","sum_weighted_score, struggle_ratio, score_velocity, Comp_Joyous_Exploration, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",19.4
188,Lasso_NonZero,36,SVR_RBF,1.0325,1.144,0.9254,-0.072,"{'model__gamma': 0.01, 'model__epsilon': 0.1, 'model__C': 1.0}","struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",4.6
189,Kendall_gt0.10,31,ElasticNet,1.0262,1.1453,0.8861,-0.0743,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, calculated_risk_taking, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",2.6
190,RFE_Ridge_Top30,30,XGBoost,1.0651,1.1531,0.9242,-0.089,"{'model__subsample': 1.0, 'model__max_depth': 3, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, hint_reading_duration, engagement_persistence, impulsive_help_ratio, carefulness_index, star_efficiency, exploration_efficiency, time_diff_max_vs_avg, ratio_hint_time, ratio_redo_success, PCA_Hints, Comp_Joyous_Exploration, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, PCA_Performance_Star, inter_exploratory_brilliance, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",24.1
191,Kendall_gt0.10,31,Ridge,1.0277,1.1542,0.8892,-0.091,{'model__alpha': 500.0},"sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, calculated_risk_taking, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",1.1
192,RFE_Ridge_Top20,20,MLP_Regressor,1.0367,1.1552,0.9337,-0.0929,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, struggle_ratio, apathy_speed, hint_reading_duration, impulsive_help_ratio, star_efficiency, exploration_efficiency, ratio_hint_time, ratio_redo_success, PCA_Hints, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, PCA_Performance_Star, inter_exploratory_brilliance, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",19.5
193,Lasso_NonZero,36,PLSRegression,1.0201,1.1608,0.9172,-0.1037,{'model__n_components': 2},"struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",0.6
194,MutualInfo_p70,24,MLP_Regressor,1.0526,1.1937,0.9294,-0.1671,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, exploration_efficiency, frustration_breakdown_ratio, stubborn_failure_magnitude, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",22.5
195,Spearman_gt0.15,25,MLP_Regressor,1.062,1.2262,0.9591,-0.2314,"{'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.0001, 'model__activation': 'tanh'}","sum_weighted_score, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",17.3
196,Lasso_NonZero,36,ElasticNet,1.0205,1.2365,0.9209,-0.2523,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",1.2
197,Lasso_NonZero,36,MLP_Regressor,1.1025,1.2415,0.9721,-0.2623,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (64,), 'model__alpha': 0.01, 'model__activation': 'tanh'}","struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",19.2
198,Lasso_NonZero,36,Lasso,1.0207,1.2428,0.9281,-0.2651,{'model__alpha': 0.01},"struggle_ratio, grind_capacity, hint_reading_duration, engagement_persistence, impulsive_help_ratio, hint_reliance_ratio, carefulness_index, keypad_dominance, hesitation_penalty, exploration_efficiency, hint_dependency_gravity, calculated_risk_taking, stubborn_failure_magnitude, time_diff_end_vs_start, time_diff_max_vs_avg, ratio_success_per_duration, inter_hint_x_skip, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Psych_Flow_Stamina, Psych_Ego_Awareness, Psych_Impulsive_Quit, Psych_Independent_Efficiency, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, HighOrd_Star_x_Effort, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, Comp_GBA_AoL_Anchored, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",0.9
199,Kendall_gt0.10,31,MLP_Regressor,1.0672,1.244,0.9698,-0.2674,"{'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.0001, 'model__activation': 'tanh'}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, calculated_risk_taking, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",22.4
200,Spearman_gt0.15,25,Ridge,1.0262,1.2505,0.9104,-0.2808,{'model__alpha': 100.0},"sum_weighted_score, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.6
201,Pearson_gt0.15,22,Ridge,1.0186,1.2535,0.9149,-0.287,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, carefulness_index, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
